id_A,id_B,similarity_score,is_match
b000hhxevi,http://www.google.com/base/feeds/snippets/9068549288488528024,0.4531532604753413,0
b000hlp5w0,http://www.google.com/base/feeds/snippets/8297561352061109811,0.2409100201085023,0
b000hlp5yi,http://www.google.com/base/feeds/snippets/9068549288488528024,0.3452230078540553,0
b000olsreg,http://www.google.com/base/feeds/snippets/12572509730918455704,0.2428781610911741,0
b000p49vis,http://www.google.com/base/feeds/snippets/10066664236286478958,0.2217326262599723,0
b000qv5xqy,http://www.google.com/base/feeds/snippets/17427880553520621913,0.1703738727628123,0
b00062ujhg,http://www.google.com/base/feeds/snippets/18395874674910243298,0.4568190353608086,0
b0009stm6g,http://www.google.com/base/feeds/snippets/14872602878188858026,0.4687097371322728,0
b000fowht8,http://www.google.com/base/feeds/snippets/716894577224484053,0.841387813377904,0
b000fjs8sc,http://www.google.com/base/feeds/snippets/3437735654737897918,0.5709864910893463,0
b00062ujhg,http://www.google.com/base/feeds/snippets/9984474904568818121,0.4663423319216809,0
b000bwbtwu,http://www.google.com/base/feeds/snippets/17037106486883484113,0.7368946277328852,0
b000bb7fjw,http://www.google.com/base/feeds/snippets/15260761427784751076,0.2815174854992212,0
b000cnf014,http://www.google.com/base/feeds/snippets/16481921705623851193,0.2205362342131234,0
b000ivjv10,http://www.google.com/base/feeds/snippets/18411875162562199123,0.7517878398599204,1
b000ivl050,http://www.google.com/base/feeds/snippets/18411875162562199123,0.743302835393865,1
b0007ly3zu,http://www.google.com/base/feeds/snippets/1759747759895818218,0.3588134902384204,0
b000ab601m,http://www.google.com/base/feeds/snippets/8324654787720267662,0.5088257200863404,0
b0002nt34o,http://www.google.com/base/feeds/snippets/11246077198585695109,0.2725476456020124,0
b000v7vz1u,http://www.google.com/base/feeds/snippets/2255189038262879768,0.4463365468138982,0
1931102953,http://www.google.com/base/feeds/snippets/18411875162562199123,0.4805081863717866,0
b0009zhg8k,http://www.google.com/base/feeds/snippets/10856062098610973379,0.3654684894916228,0
b000ecyp0k,http://www.google.com/base/feeds/snippets/8805781114218671102,0.2417820393615807,0
b0002nt34o,http://www.google.com/base/feeds/snippets/18206581385188074066,0.1787595332934488,0
b0001fyrqm,http://www.google.com/base/feeds/snippets/17267303786019692765,0.2324994867530486,0
b0001fyrqm,http://www.google.com/base/feeds/snippets/2209370345378693785,0.2520659834496151,0
b000csralc,http://www.google.com/base/feeds/snippets/4436087621332035022,0.5053620481545665,0
b000v7v2uo,http://www.google.com/base/feeds/snippets/15438054179506762492,0.2922263959093964,0
b000v7v2uo,http://www.google.com/base/feeds/snippets/17939239291631766146,0.3286315050158371,0
b000o3ek2m,http://www.google.com/base/feeds/snippets/15438054179506762492,0.6434764823315098,0
b000o3ek2m,http://www.google.com/base/feeds/snippets/17939239291631766146,0.5722408116307999,0
b000hev6fw,http://www.google.com/base/feeds/snippets/16433681558697255842,0.3892264867008387,0
b000fowht8,http://www.google.com/base/feeds/snippets/18197889323079921411,0.2563820736742249,0
b0001fyrq2,http://www.google.com/base/feeds/snippets/11630432614273539055,0.4863180309189409,0
